order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
109288,54880,720,1,3038.53,0.0,3038.53
109289,54880,600,2,6469.3,1293.86,11644.74
109290,54881,519,1,849.44,0.0,849.44
109291,54881,703,1,2609.04,0.0,2609.04
109292,54882,542,1,1742.37,0.0,1742.37
109293,54883,571,1,11994.11,0.0,11994.11
109294,54884,570,1,4486.57,224.33,4262.24
109295,54884,756,5,372.34,0.0,1861.7
109296,54885,750,1,182.17,0.0,182.17
109297,54886,585,2,29624.84,2962.48,56287.2
109298,54887,515,1,1144.81,0.0,1144.81
109299,54887,797,1,1277.35,63.87,1213.48
109300,54887,786,1,5485.59,0.0,5485.59
109301,54888,739,2,9905.71,0.0,19811.42
109302,54888,645,1,3816.62,190.83,3625.79
109303,54888,633,1,1617.01,0.0,1617.01
109304,54889,614,1,30296.77,0.0,30296.77
109305,54889,580,2,1023.86,102.39,1945.33
109306,54889,727,3,11354.29,5109.43,28953.44
109307,54889,585,1,29624.84,0.0,29624.84
109308,54890,594,1,55089.87,0.0,55089.87
109309,54890,597,2,535.83,0.0,1071.66
109310,54891,648,1,1203.65,0.0,1203.65
109311,54892,700,1,6725.93,0.0,6725.93
109312,54893,551,4,3446.79,0.0,13787.16
109313,54893,772,2,6175.25,0.0,12350.5
109314,54893,790,2,723.68,0.0,1447.36
109315,54893,532,2,820.25,328.1,1312.4
109316,54893,613,1,11372.12,568.61,10803.51
109317,54894,773,3,5708.39,0.0,17125.17
109318,54895,732,1,3277.37,0.0,3277.37
109319,54895,715,2,61205.17,0.0,122410.34
109320,54895,572,3,1098.59,0.0,3295.77
109321,54896,612,1,2192.78,328.92,1863.86
109322,54896,549,1,13993.54,0.0,13993.54
109323,54896,574,1,20894.55,0.0,20894.55
109324,54897,776,1,1371.98,0.0,1371.98
109325,54897,746,1,1732.13,0.0,1732.13
109326,54898,695,1,24310.04,0.0,24310.04
109327,54899,580,1,1023.86,0.0,1023.86
109328,54899,575,1,253.01,0.0,253.01
109329,54899,624,1,391.05,58.66,332.39
109330,54899,608,2,667.69,200.31,1135.07
109331,54899,698,3,9291.61,0.0,27874.83
109332,54900,577,1,795.1,39.76,755.34
109333,54900,689,2,11449.91,0.0,22899.82
109334,54900,738,1,4031.99,0.0,4031.99
109335,54900,545,1,1464.92,0.0,1464.92
109336,54901,575,1,253.01,37.95,215.06
109337,54902,507,1,5384.85,0.0,5384.85
109338,54902,782,3,9360.71,0.0,28082.13
109339,54902,646,1,6680.81,0.0,6680.81
109340,54903,764,3,38368.4,0.0,115105.2
109341,54904,620,1,607.15,91.07,516.08
109342,54904,999999,2,2061.3,618.39,3504.21
109343,54904,703,3,2609.04,782.71,7044.41
109344,54904,746,1,1732.13,173.21,1558.92
109345,54904,707,4,626.29,250.52,2254.64
109346,54905,795,1,18501.43,925.07,17576.36
109347,54905,796,2,1462.48,292.5,2632.46
109348,54906,601,4,17813.81,0.0,71255.24
109349,54906,640,1,1058.22,0.0,1058.22
109350,54906,737,1,454.39,0.0,454.39
109351,54906,519,1,849.44,0.0,849.44
109352,54907,651,1,4691.47,0.0,4691.47
109353,54907,674,1,7676.03,0.0,7676.03
109354,54907,792,2,2835.7,0.0,5671.4
109355,54907,790,3,723.68,325.66,1845.38
109356,54908,725,1,6229.36,0.0,6229.36
109357,54909,682,2,707.75,0.0,1415.5
109358,54909,567,1,7980.38,1596.08,6384.3
109359,54909,672,1,9227.41,0.0,9227.41
109360,54909,618,1,161.7,24.25,137.45
109361,54910,744,3,6141.59,0.0,18424.77
109362,54911,628,3,6761.04,0.0,20283.12
109363,54911,569,1,46883.02,0.0,46883.02
109364,54911,559,1,5502.85,275.14,5227.71
109365,54911,674,2,7676.03,0.0,15352.06
109366,54912,697,1,17716.2,0.0,17716.2
109367,54913,559,2,5502.85,0.0,11005.7
109368,54913,725,1,6229.36,622.94,5606.42
109369,54914,762,1,886.5,44.33,842.17
109370,54915,544,1,6582.2,0.0,6582.2
109371,54915,800,1,2202.18,0.0,2202.18
109372,54915,563,1,5426.08,542.61,4883.47
109373,54915,642,1,6612.07,0.0,6612.07
109374,54915,584,1,1377.03,275.41,1101.62
109375,54916,551,1,3446.79,344.68,3102.11
109376,54916,588,1,490.64,0.0,490.64
109377,54917,567,3,7980.38,0.0,23941.14
109378,54917,613,2,11372.12,0.0,22744.24
109379,54918,686,1,4182.59,0.0,4182.59
109380,54918,714,3,44813.18,6721.98,127717.56
109381,54918,566,1,8272.67,0.0,8272.67
109382,54918,622,1,2792.75,0.0,2792.75
109383,54919,800,2,2202.18,880.87,3523.49
109384,54919,631,5,1647.26,0.0,8236.3
109385,54919,561,1,2177.62,0.0,2177.62
109386,54920,511,2,856.8,257.04,1456.56
109387,54920,688,3,9656.12,0.0,28968.36
109388,54920,745,2,5138.19,1027.64,9248.74
109389,54921,755,1,923.61,92.36,831.25
109390,54922,707,2,626.29,0.0,1252.58
109391,54922,552,2,10613.41,1061.34,20165.48
109392,54922,576,1,2970.75,148.54,2822.21
109393,54923,602,1,817.44,122.62,694.82
109394,54923,527,1,43071.55,0.0,43071.55
109395,54923,777,3,2061.3,618.39,5565.51
109396,54923,595,2,2237.17,0.0,4474.34
109397,54923,691,10,12820.07,25640.14,102560.56
109398,54924,751,1,25845.26,0.0,25845.26
109399,54925,692,1,7325.8,366.29,6959.51
109400,54926,557,4,783.76,0.0,3135.04
109401,54927,674,3,7676.03,0.0,23028.09
109402,54927,725,1,6229.36,311.47,5917.89
109403,54928,596,1,1919.15,0.0,1919.15
109404,54929,700,1,6725.93,1008.89,5717.04
109405,54929,645,1,3816.62,0.0,3816.62
109406,54930,564,1,1265.51,253.1,1012.41
109407,54931,612,2,2192.78,219.28,4166.28
109408,54931,762,1,886.5,0.0,886.5
109409,54932,726,1,983.03,0.0,983.03
109410,54932,513,1,1399.58,139.96,1259.62
109411,54933,663,1,1339.76,133.98,1205.78
109412,54934,636,3,1717.09,0.0,5151.27
109413,54934,787,1,27577.51,0.0,27577.51
109414,54934,796,1,1462.48,0.0,1462.48
109415,54934,628,1,6761.04,1352.21,5408.83
109416,54934,501,1,45292.52,6793.88,38498.64
109417,54935,503,2,1376.24,0.0,2752.48
109418,54935,718,2,6766.17,676.62,12855.72
109419,54936,513,1,1399.58,0.0,1399.58
109420,54937,656,1,9107.06,0.0,9107.06
109421,54938,750,1,182.17,0.0,182.17
109422,54938,543,1,4352.44,217.62,4134.82
109423,54938,752,1,14566.93,0.0,14566.93
109424,54938,727,2,11354.29,2270.86,20437.72
109425,54938,555,1,9558.13,0.0,9558.13
109426,54939,999999,2,17813.81,1781.38,33846.24
109427,54940,510,2,640.28,0.0,1280.56
109428,54941,607,1,10316.31,0.0,10316.31
109429,54942,594,1,55089.87,0.0,55089.87
109430,54943,705,1,17197.08,1719.71,15477.37
109431,54943,744,1,6141.59,614.16,5527.43
109432,54943,620,3,607.15,0.0,1821.45
109433,54943,531,1,10687.35,1068.74,9618.61
109434,54944,649,1,699.68,104.95,594.73
109435,54944,618,2,161.7,0.0,323.4
109436,54944,543,2,4352.44,435.24,8269.64
109437,54945,723,1,3644.62,0.0,3644.62
109438,54945,737,1,454.39,0.0,454.39
109439,54946,753,2,1068.74,320.62,1816.86
109440,54946,521,3,3815.32,0.0,11445.96
109441,54947,525,1,4003.31,0.0,4003.31
109442,54947,665,1,2533.05,253.31,2279.74
109443,54947,620,1,607.15,0.0,0.01
109444,54948,591,1,9106.57,0.0,9106.57
109445,54948,517,1,12096.53,0.0,12096.53
109446,54948,553,3,31731.27,0.0,95193.81
109447,54949,556,1,3671.69,0.0,3671.69
109448,54950,710,2,10731.06,2146.21,19315.91
109449,54951,791,1,11369.6,1136.96,10232.64
109450,54952,580,3,1023.86,0.0,3071.58
109451,54953,674,1,7676.03,383.8,7292.23
109452,54953,728,1,2491.24,0.0,2491.24
109453,54954,625,1,54397.72,2719.89,51677.83
109454,54955,772,1,6175.25,308.76,5866.49
109455,54955,735,3,1557.67,0.0,4673.01
109456,54956,647,1,48665.91,0.0,48665.91
109457,54956,586,3,4444.5,0.0,13333.5
109458,54956,600,2,6469.3,0.0,12938.6
109459,54957,539,2,1082.58,433.03,1732.13
109460,54958,676,1,865.11,43.26,821.85
109461,54958,634,4,5262.27,0.0,21049.08
109462,54959,760,1,11301.08,0.0,11301.08
109463,54960,548,2,8285.36,0.0,16570.72
109464,54960,791,1,11369.6,0.0,11369.6
109465,54960,602,2,817.44,0.0,1634.88
109466,54961,627,1,348.17,0.0,348.17
109467,54962,626,2,236.68,0.0,473.36
109468,54962,784,1,1641.14,0.0,1641.14
109469,54963,769,1,1383.36,138.34,1245.02
109470,54964,674,2,7676.03,0.0,15352.06
109471,54964,792,4,2835.7,0.0,11342.8
109472,54965,569,3,46883.02,21097.36,119551.7
109473,54966,643,2,55447.46,0.0,110894.92
109474,54967,777,3,2061.3,309.2,5874.7
109475,54968,601,2,17813.81,0.0,35627.62
109476,54969,521,3,3815.32,0.0,11445.96
109477,54969,559,1,5502.85,550.29,4952.56
109478,54969,625,3,54397.72,0.0,163193.16
109479,54970,797,3,1277.35,191.6,3640.45
109480,54971,617,1,1324.53,132.45,1192.08
109481,54971,717,3,902.81,0.0,2708.43
109482,54972,538,1,8640.93,864.09,7776.84
109483,54973,516,3,14192.65,0.0,42577.95
109484,54974,630,1,2387.03,0.0,2387.03
109485,54975,607,1,10316.31,0.0,10316.31
109486,54975,700,2,6725.93,672.59,12779.27
109487,54976,647,1,48665.91,7299.89,0.01
109488,54977,526,1,5568.93,278.45,5290.48
109489,54978,514,5,8817.04,0.0,44085.2
109490,54978,741,1,1969.25,0.0,1969.25
109491,54979,663,2,1339.76,0.0,2679.52
109492,54980,747,3,805.8,0.0,2417.4
109493,54980,551,1,3446.79,344.68,3102.11
109494,54980,663,1,1339.76,0.0,1339.76
109495,54980,596,1,1919.15,287.87,1631.28
109496,54981,599,3,2796.57,0.0,8389.71
109497,54981,781,1,508.19,0.0,508.19
109498,54982,597,1,535.83,80.37,455.46
109499,54983,603,1,18106.09,3621.22,14484.87
109500,54983,674,1,7676.03,0.0,7676.03
109501,54983,743,1,892.31,0.0,892.31
109502,54983,703,2,2609.04,0.0,5218.08
109503,54984,557,-3,783.76,0.0,1567.52
109504,54984,507,1,5384.85,807.73,4577.12
109505,54985,504,2,3910.83,782.17,7039.49
109506,54985,514,2,8817.04,0.0,17634.08
109507,54985,717,1,902.81,0.0,902.81
109508,54985,776,1,1371.98,0.0,1371.98
109509,54986,652,5,13563.11,0.0,67815.55
109510,54986,757,1,13097.42,0.0,13097.42
109511,54987,512,1,1219.3,60.97,1158.33
109512,54987,771,1,1072.89,107.29,965.6
109513,54988,653,1,4298.41,0.0,4298.41
109514,54989,514,2,8817.04,2645.11,14988.97
109515,54989,789,1,2799.8,0.0,2799.8
109516,54989,751,1,25845.26,1292.26,24553.0
109517,54989,724,5,2567.59,0.0,12837.95
109518,54990,797,1,1277.35,63.87,1213.48
109519,54991,573,1,620.76,31.04,589.72
109520,54992,679,1,53522.92,2676.15,50846.77
109521,54993,598,1,579.36,0.0,579.36
109522,54994,510,1,640.28,0.0,640.28
109523,54995,658,1,711.18,0.0,711.18
109524,54996,785,1,1136.17,0.0,1136.17
109525,54996,757,2,13097.42,0.0,26194.84
109526,54997,653,1,4298.41,0.0,4298.41
109527,54998,782,3,9360.71,0.0,28082.13
109528,54998,756,1,372.34,0.0,372.34
109529,54998,619,2,577.92,0.0,1155.84
109530,54999,574,3,20894.55,0.0,62683.65
109531,54999,680,1,1294.32,0.0,1294.32
109532,54999,566,1,8272.67,0.0,8272.67
109533,55000,682,2,707.75,0.0,1415.5
109534,55000,661,1,16283.24,0.0,16283.24
109535,55000,622,1,2792.75,418.91,2373.84
109536,55001,641,3,3333.39,0.0,10000.17
109537,55002,571,2,11994.11,0.0,23988.22
109538,55002,596,2,1919.15,575.75,3262.55
109539,55002,564,1,1265.51,0.0,1265.51
109540,55003,743,2,892.31,356.92,1427.7
109541,55003,531,2,10687.35,0.0,21374.7
109542,55004,769,3,1383.36,415.01,3735.07
109543,55004,648,1,1203.65,0.0,1203.65
109544,55004,556,2,3671.69,0.0,7343.38
109545,55005,748,1,2116.96,317.54,1799.42
109546,55006,742,2,31236.95,0.0,62473.9
109547,55006,583,2,9641.6,0.0,19283.2
109548,55006,587,1,790.56,158.11,632.45
109549,55006,764,1,38368.4,3836.84,34531.56
109550,55006,510,2,640.28,0.0,1280.56
109551,55007,543,1,4352.44,0.0,4352.44
109552,55008,731,2,1578.26,157.83,2998.69
109553,55009,589,2,17388.16,0.0,34776.32
109554,55009,603,1,18106.09,0.0,18106.09
109555,55009,613,1,11372.12,568.61,10803.51
109556,55009,698,1,9291.61,464.58,8827.03
109557,55010,719,2,15471.04,0.0,30942.08
109558,55010,633,1,1617.01,0.0,1617.01
109559,55010,798,1,3816.99,0.0,3816.99
109560,55010,511,1,856.8,42.84,813.96
109561,55011,640,2,1058.22,0.0,2116.44
109562,55011,506,1,1305.17,0.0,1305.17
109563,55011,692,1,7325.8,0.0,7325.8
109564,55011,749,2,1601.66,0.0,3203.32
109565,55012,743,2,892.31,0.0,1784.62
109566,55013,513,2,1399.58,279.92,2519.24
109567,55014,586,2,4444.5,444.45,8444.55
109568,55014,698,1,9291.61,0.0,9291.61
109569,55014,709,1,5677.52,0.0,5677.52
109570,55015,690,1,1805.43,0.0,1805.43
109571,55016,650,1,6201.76,0.0,6201.76
109572,55017,710,1,10731.06,0.0,10731.06
109573,55017,614,1,30296.77,0.0,30296.77
109574,55017,658,1,711.18,0.0,711.18
109575,55018,616,2,594.6,0.0,1189.2
109576,55019,776,10,1371.98,1371.98,12347.82
109577,55020,512,1,1219.3,0.0,1219.3
109578,55020,738,10,4031.99,0.0,40319.9
109579,55020,554,1,5371.45,0.0,5371.45
109580,55021,507,3,5384.85,0.0,16154.55
109581,55022,606,1,290.06,0.0,290.06
109582,55022,654,1,2895.35,434.3,2461.05
109583,55023,792,1,2835.7,0.0,2835.7
109584,55023,698,1,9291.61,1858.32,7433.29
109585,55024,753,1,1068.74,53.44,1015.3
109586,55024,755,3,923.61,0.0,2770.83
109587,55024,710,2,10731.06,3219.32,18242.8
109588,55024,747,1,805.8,0.0,805.8
109589,55024,630,1,2387.03,358.05,2028.98
109590,55025,591,2,9106.57,0.0,18213.14
109591,55026,506,1,1305.17,0.0,1305.17
109592,55026,637,2,3516.12,1054.84,5977.4
109593,55027,738,1,4031.99,201.6,3830.39
109594,55027,787,1,27577.51,4136.63,23440.88
109595,55028,518,1,49561.42,4956.14,44605.28
109596,55029,535,1,2114.96,0.0,2114.96
109597,55029,538,1,8640.93,1296.14,7344.79
109598,55029,798,1,3816.99,0.0,3816.99
109599,55030,563,1,5426.08,0.0,5426.08
109600,55031,539,1,1082.58,0.0,1082.58
109601,55031,532,1,820.25,0.0,820.25
109602,55032,773,1,5708.39,0.0,5708.39
109603,55032,700,1,6725.93,0.0,6725.93
109604,55032,696,1,4358.64,0.0,4358.64
109605,55033,545,1,1464.92,0.0,1464.92
109606,55033,521,1,3815.32,0.0,3815.32
109607,55033,741,1,1969.25,295.39,1673.86
109608,55033,728,1,2491.24,0.0,2491.24
109609,55033,735,2,1557.67,0.0,3115.34
109610,55034,601,1,17813.81,2672.07,15141.74
109611,55035,675,1,16586.98,829.35,15757.63
109612,55035,660,1,3268.31,0.0,3268.31
109613,55035,705,2,17197.08,0.0,34394.16
109614,55036,599,1,2796.57,419.49,2377.08
109615,55037,603,1,18106.09,0.0,18106.09
109616,55038,785,1,1136.17,113.62,1022.55
109617,55039,648,1,1203.65,0.0,1203.65
109618,55039,544,2,6582.2,1316.44,11847.96
109619,55039,697,1,17716.2,0.0,17716.2
109620,55040,533,2,10801.02,0.0,21602.04
109621,55041,598,1,579.36,28.97,550.39
109622,55041,668,1,1156.71,0.0,1156.71
109623,55042,592,1,1511.43,75.57,1435.86
109624,55042,738,1,4031.99,0.0,4031.99
109625,55043,604,1,5835.32,0.0,5835.32
109626,55044,709,1,5677.52,0.0,5677.52
109627,55044,724,1,2567.59,385.14,2182.45
109628,55045,638,1,9668.28,0.0,9668.28
109629,55045,767,1,2764.13,0.0,2764.13
109630,55045,513,1,1399.58,209.94,1189.64
109631,55046,575,2,253.01,0.0,506.02
109632,55047,768,1,10470.08,0.0,10470.08
109633,55047,511,3,856.8,128.52,2441.88
109634,55047,773,1,5708.39,1141.68,4566.71
109635,55048,734,1,839.57,0.0,839.57
109636,55049,586,5,4444.5,0.0,22222.5
109637,55049,707,4,626.29,0.0,2505.16
109638,55050,794,1,482.29,24.11,458.18
109639,55050,622,1,2792.75,139.64,2653.11
109640,55050,593,1,1214.64,60.73,1153.91
109641,55051,745,1,5138.19,0.0,5138.19
109642,55051,610,1,26733.01,2673.3,24059.71
109643,55052,751,10,25845.26,0.0,258452.6
109644,55052,652,2,13563.11,0.0,27126.22
109645,55052,549,5,13993.54,10495.16,59472.54
109646,55052,615,1,24337.83,1216.89,23120.94
109647,55053,572,1,1098.59,109.86,988.73
109648,55054,718,1,6766.17,676.62,6089.55
109649,55054,693,1,1213.14,0.0,1213.14
109650,55054,615,1,24337.83,0.0,24337.83
109651,55055,514,3,8817.04,1322.56,25128.56
109652,55055,505,1,5998.46,599.85,5398.61
109653,55055,595,2,2237.17,223.72,4250.62
109654,55056,534,1,46679.73,0.0,0.01
109655,55057,781,1,508.19,25.41,482.78
109656,55057,632,2,2338.49,701.55,3975.43
109657,55058,624,2,391.05,39.11,742.99
109658,55059,696,1,4358.64,0.0,4358.64
109659,55059,734,2,839.57,0.0,1679.14
109660,55059,539,2,1082.58,108.26,2056.9
109661,55060,660,2,3268.31,0.0,6536.62
109662,55060,650,3,6201.76,0.0,18605.28
109663,55060,617,3,1324.53,0.0,3973.59
109664,55060,506,3,1305.17,587.33,3328.18
109665,55061,561,10,2177.62,0.0,21776.2
109666,55061,590,1,2022.4,202.24,1820.16
109667,55062,627,1,348.17,52.23,295.94
109668,55062,527,4,43071.55,0.0,172286.2
109669,55062,530,1,3414.81,512.22,2902.59
109670,55063,697,1,17716.2,0.0,17716.2
109671,55063,678,3,37877.29,11363.19,102268.68
109672,55063,703,1,2609.04,521.81,2087.23
109673,55064,726,1,983.03,98.3,884.73
109674,55064,755,1,923.61,184.72,738.89
109675,55065,728,3,2491.24,0.0,7473.72
109676,55065,607,10,10316.31,0.0,103163.1
109677,55066,759,1,8304.75,1245.71,7059.04
109678,55067,655,1,5152.69,257.63,4895.06
109679,55068,684,2,59645.43,0.0,119290.86
109680,55069,777,2,2061.3,618.39,3504.21
109681,55069,504,2,3910.83,0.0,7821.66
109682,55069,692,1,7325.8,0.0,7325.8
109683,55069,625,1,54397.72,0.0,54397.72
109684,55070,550,1,3272.22,327.22,2945.0
109685,55070,789,-3,2799.8,0.0,2799.8
109686,55070,675,1,16586.98,2488.05,14098.93
109687,55070,502,1,15084.04,0.0,15084.04
109688,55071,671,3,3564.48,0.0,10693.44
109689,55072,738,10,4031.99,0.0,40319.9
109690,55073,752,1,14566.93,0.0,14566.93
109691,55073,659,1,364.24,0.0,364.24
109692,55074,605,1,1048.97,0.0,1048.97
109693,55075,786,1,5485.59,822.84,4662.75
109694,55075,656,1,9107.06,0.0,9107.06
109695,55076,758,1,2596.01,0.0,2596.01
109696,55076,506,1,1305.17,261.03,1044.14
109697,55076,772,3,6175.25,0.0,18525.75
109698,55077,765,2,37606.92,0.0,75213.84
109699,55077,516,1,14192.65,0.0,14192.65
109700,55077,649,1,699.68,104.95,594.73
109701,55077,583,1,9641.6,0.0,9641.6
109702,55078,669,2,5183.71,0.0,10367.42
109703,55078,519,1,849.44,0.0,849.44
109704,55079,767,2,2764.13,0.0,5528.26
109705,55079,545,4,1464.92,292.98,5566.7
109706,55079,723,1,3644.62,364.46,3280.16
109707,55080,648,5,1203.65,0.0,6018.25
109708,55080,656,1,9107.06,0.0,9107.06
109709,55081,726,2,983.03,0.0,1966.06
109710,55081,506,2,1305.17,130.52,2479.82
109711,55081,651,1,4691.47,703.72,3987.75
109712,55082,778,1,2068.11,206.81,1861.3
109713,55082,612,1,2192.78,219.28,1973.5
109714,55083,799,1,2348.69,0.0,2348.69
109715,55084,695,1,24310.04,3646.51,20663.53
109716,55085,718,1,6766.17,1353.23,5412.94
109717,55086,651,1,4691.47,234.57,4456.9
109718,55087,634,2,5262.27,1578.68,8945.86
109719,55088,646,2,6680.81,0.0,13361.62
109720,55089,754,2,9295.64,0.0,18591.28
109721,55089,654,1,2895.35,579.07,2316.28
109722,55090,631,1,1647.26,0.0,1647.26
109723,55091,697,2,17716.2,0.0,35432.4
109724,55091,725,3,6229.36,934.4,17753.68
109725,55092,709,1,5677.52,0.0,5677.52
109726,55092,766,2,4834.22,0.0,9668.44
109727,55092,517,3,12096.53,0.0,36289.59
109728,55093,578,1,6521.84,0.0,6521.84
109729,55093,554,1,5371.45,0.0,5371.45
109730,55094,756,1,372.34,0.0,372.34
109731,55094,570,1,4486.57,0.0,4486.57
109732,55094,660,2,3268.31,0.0,0.01
109733,55094,682,1,707.75,35.39,0.01
109734,55095,608,2,667.69,133.54,1201.84
109735,55096,796,1,1462.48,0.0,1462.48
109736,55097,702,1,569.75,85.46,484.29
109737,55097,541,3,2124.38,0.0,6373.14
109738,55098,695,1,24310.04,0.0,24310.04
109739,55099,737,1,454.39,22.72,431.67
109740,55100,721,1,5715.09,571.51,5143.58
109741,55101,740,1,38799.36,0.0,38799.36
109742,55101,632,2,2338.49,0.0,4676.98
109743,55102,506,1,1305.17,0.0,1305.17
109744,55102,682,1,707.75,0.0,707.75
109745,55103,503,2,1376.24,275.25,2477.23
109746,55104,620,3,607.15,0.0,1821.45
109747,55104,701,1,11805.02,0.0,11805.02
109748,55105,782,1,9360.71,0.0,9360.71
109749,55105,591,1,9106.57,910.66,8195.91
109750,55105,711,1,5931.42,0.0,5931.42
109751,55106,772,1,6175.25,0.0,6175.25
109752,55106,538,1,8640.93,864.09,7776.84
109753,55106,713,1,5412.77,1082.55,4330.22
109754,55106,760,1,11301.08,0.0,11301.08
109755,55107,636,1,1717.09,85.85,1631.24
109756,55107,597,1,535.83,0.0,535.83
109757,55108,530,2,3414.81,0.0,6829.62
109758,55109,726,2,983.03,98.3,1867.76
109759,55109,525,1,4003.31,0.0,4003.31
109760,55109,692,3,7325.8,0.0,21977.4
109761,55110,776,2,1371.98,0.0,2743.96
109762,55111,534,1,46679.73,7001.96,39677.77
109763,55111,746,3,1732.13,0.0,5196.39
109764,55111,545,1,1464.92,0.0,1464.92
109765,55111,519,1,849.44,42.47,806.97
109766,55111,781,1,508.19,101.64,406.55
109767,55112,619,1,577.92,0.0,577.92
109768,55112,683,1,873.55,0.0,873.55
109769,55112,764,1,38368.4,0.0,38368.4
109770,55113,554,2,5371.45,1074.29,9668.61
109771,55113,551,1,3446.79,172.34,3274.45
109772,55114,625,1,54397.72,2719.89,51677.83
109773,55114,683,3,873.55,0.0,2620.65
109774,55114,694,1,1970.24,0.0,1970.24
109775,55114,695,1,24310.04,0.0,24310.04
109776,55114,627,2,348.17,34.82,661.52
109777,55115,593,1,1214.64,0.0,1214.64
109778,55116,546,2,12181.16,1218.12,23144.2
109779,55117,510,1,640.28,96.04,544.24
109780,55118,547,1,817.17,40.86,776.31
109781,55118,590,1,2022.4,0.0,2022.4
109782,55118,594,1,55089.87,0.0,55089.87
109783,55119,577,2,795.1,0.0,1590.2
109784,55119,713,1,5412.77,811.92,4600.85
109785,55119,664,1,18695.4,1869.54,16825.86
109786,55120,552,1,10613.41,1592.01,9021.4
109787,55120,780,1,3012.88,0.0,3012.88
109788,55121,619,2,577.92,0.0,1155.84
109789,55121,667,2,558.92,0.0,1117.84
109790,55121,743,1,892.31,0.0,892.31
109791,55122,686,1,4182.59,0.0,4182.59
109792,55123,501,1,45292.52,0.0,45292.52
109793,55124,687,1,1705.39,85.27,1620.12
109794,55124,581,1,2900.19,290.02,2610.17
109795,55125,712,1,12089.2,0.0,12089.2
109796,55125,747,-3,805.8,40.29,765.51
109797,55126,697,1,17716.2,885.81,16830.39
109798,55127,654,1,2895.35,289.54,2605.81
109799,55127,738,1,4031.99,0.0,4031.99
109800,55127,719,1,15471.04,0.0,15471.04
109801,55127,698,1,9291.61,0.0,9291.61
109802,55128,515,2,1144.81,0.0,2289.62
109803,55129,765,1,37606.92,0.0,37606.92
109804,55130,647,2,48665.91,0.0,97331.82
109805,55131,514,1,8817.04,440.85,8376.19
109806,55131,733,1,1597.66,0.0,1597.66
109807,55131,662,3,9986.23,0.0,29958.69
109808,55132,757,1,13097.42,0.0,13097.42
109809,55132,536,2,1067.42,0.0,2134.84
109810,55132,762,1,886.5,44.33,842.17
109811,55133,624,1,391.05,0.0,391.05
109812,55133,609,5,3589.04,0.0,17945.2
109813,55133,724,3,2567.59,1155.42,6547.35
109814,55133,542,2,1742.37,0.0,3484.74
109815,55134,631,2,1647.26,329.45,2965.07
109816,55134,559,1,5502.85,550.29,4952.56
109817,55135,649,1,699.68,0.0,699.68
109818,55136,538,1,8640.93,0.0,8640.93
109819,55136,766,1,4834.22,241.71,4592.51
109820,55136,564,1,1265.51,0.0,1265.51
109821,55137,516,3,14192.65,2128.9,40449.05
109822,55138,609,1,3589.04,358.9,3230.14
109823,55138,653,4,4298.41,0.0,17193.64
109824,55138,749,3,1601.66,0.0,4804.98
109825,55139,699,10,713.36,1426.72,5706.88
109826,55140,544,1,6582.2,0.0,6582.2
109827,55140,653,2,4298.41,0.0,8596.82
109828,55141,599,3,2796.57,0.0,8389.71
109829,55141,609,5,3589.04,1794.52,16150.68
109830,55141,693,3,1213.14,0.0,3639.42
109831,55141,519,1,849.44,42.47,806.97
109832,55142,624,1,391.05,39.11,351.94
109833,55143,600,1,6469.3,0.0,6469.3
109834,55144,510,1,640.28,0.0,640.28
109835,55144,775,1,3454.82,0.0,3454.82
109836,55144,544,3,6582.2,987.33,18759.27
109837,55145,999999,3,1919.15,0.0,5757.45
109838,55146,697,1,17716.2,0.0,17716.2
109839,55147,783,1,39234.63,0.0,39234.63
109840,55148,725,1,6229.36,0.0,6229.36
109841,55149,669,1,5183.71,0.0,5183.71
109842,55149,624,1,391.05,19.55,371.5
109843,55149,779,2,9166.85,0.0,18333.7
109844,55150,784,2,1641.14,0.0,3282.28
109845,55150,730,2,713.55,71.36,1355.74
109846,55151,602,2,817.44,163.49,1471.39
109847,55151,748,1,2116.96,105.85,2011.11
109848,55152,505,1,5998.46,0.0,5998.46
109849,55152,695,4,24310.04,0.0,97240.16
109850,55153,515,1,1144.81,0.0,1144.81
109851,55154,527,1,43071.55,4307.16,38764.39
109852,55154,713,10,5412.77,0.0,54127.7
109853,55154,705,2,17197.08,0.0,34394.16
109854,55154,516,1,14192.65,2838.53,11354.12
109855,55155,518,3,49561.42,22302.64,126381.62
109856,55156,625,1,54397.72,2719.89,51677.83
109857,55157,732,3,3277.37,0.0,9832.11
109858,55157,587,1,790.56,0.0,790.56
109859,55158,547,1,817.17,0.0,817.17
109860,55159,517,1,12096.53,0.0,12096.53
109861,55160,680,4,1294.32,776.59,4400.69
109862,55161,797,4,1277.35,0.0,5109.4
109863,55161,507,2,5384.85,0.0,10769.7
109864,55161,530,1,3414.81,0.0,3414.81
109865,55161,667,1,558.92,55.89,503.03
109866,55162,543,4,4352.44,870.49,16539.27
109867,55163,627,2,348.17,0.0,696.34
109868,55163,509,1,3363.13,0.0,3363.13
109869,55163,612,1,2192.78,0.0,2192.78
109870,55163,705,3,17197.08,5159.12,46432.12
109871,55164,618,1,161.7,0.0,161.7
109872,55164,507,2,5384.85,1615.46,9154.24
109873,55164,763,2,66.59,0.0,133.18
109874,55164,553,2,31731.27,0.0,63462.54
