order_id,customer_id,store_id,order_date,order_status,shipping_amount,discount_total,payment_status
53935,2902.0,1,2023-02-24,Completed,0.0,37.23,Success
53936,1927.0,1,2023-09-03,Completed,0.0,0.0,Success
53937,1383.0,18,2023-01-24,Completed,0.0,0.0,Success
53938,1066.0,1,2024-12-12,Completed,0.0,771.58,Success
53939,1290.0,1,2025-05-14,Completed,0.0,0.0,Success
53940,2845.0,1,2024-01-19,Completed,99.0,0.0,Success
53941,1119.0,1,2025-07-01,Processing,0.0,1453.09,Success
53942,1880.0,1,2023-08-13,Cancelled,0.0,0.0,Cancelled
53943,1725.0,1,2022-03-24,Processing,0.0,0.0,Success
53944,2060.0,2,2022-10-19,Completed,0.0,0.0,Success
53945,1440.0,9,2022-10-22,Completed,0.0,0.0,Success
53946,2324.0,6,2026-01-04,Completed,0.0,53.58,Success
53947,1990.0,1,2023-09-20,Completed,0.0,404.86,Success
53948,1323.0,5,2026-02-03,Completed,0.0,0.0,Success
53949,2085.0,1,2023-04-28,Cancelled,0.0,0.0,Cancelled
53950,1062.0,1,2022-04-26,Shipped,0.0,1308.84,Success
53951,2105.0,1,2025-04-04,Completed,0.0,502.56,Success
53952,2366.0,7,2024-02-05,Completed,0.0,102.39,Success
53953,1751.0,12,2026-04-23,Processing,0.0,0.0,Success
53954,1178.0,9,2022-10-27,Shipped,0.0,0.0,Success
53955,2758.0,1,2022-12-21,Completed,99.0,0.0,Success
53956,2248.0,7,2022-06-05,Completed,0.0,121.93,Success
53957,1935.0,17,2024-07-09,Completed,0.0,0.0,Success
53958,2457.0,19,2024-02-08,Completed,0.0,0.0,Success
53959,1447.0,13,2023-02-14,Completed,0.0,16445.57,Success
53960,2892.0,15,2026-06-17,Completed,0.0,5214.18,Success
53961,2585.0,11,2025-08-08,Completed,0.0,0.0,Success
53962,2905.0,12,2026-05-01,Completed,0.0,932.39,Success
53963,1214.0,1,2025-02-10,Completed,99.0,0.0,Success
53964,1935.0,18,2022-06-12,Shipped,0.0,0.0,Success
53965,1142.0,14,2024-04-06,Completed,0.0,481.38,Success
53966,1003.0,12,2025-09-26,Completed,0.0,537.14,Success
53967,1505.0,1,2024-07-14,Completed,0.0,768.88,Success
53968,1665.0,3,2023-05-30,Returned,0.0,174.24,Refunded
53969,1118.0,10,2023-07-28,Processing,0.0,0.0,Success
53970,2820.0,13,2022-02-03,Completed,0.0,0.0,Success
53971,2269.0,1,2025-01-25,Completed,0.0,754.2,Success
53972,2750.0,3,2026-03-19,Processing,0.0,0.0,Success
53973,2203.0,1,2024-04-17,Completed,0.0,0.0,Success
53974,2261.0,1,2025-08-24,Completed,0.0,9376.6,Success
53975,2090.0,16,2026-02-02,Processing,0.0,0.0,Success
53976,1776.0,11,2022-09-23,Completed,0.0,653.05,Success
53977,2002.0,1,2022-10-22,Completed,0.0,553.94,Success
53978,1525.0,1,2024-06-29,Processing,0.0,1294.77,Success
53979,2926.0,18,2022-12-06,Completed,0.0,0.0,Success
53980,2914.0,4,2025-08-26,Completed,0.0,24.25,Success
53981,2082.0,17,2025-11-07,Shipped,0.0,137.7,Success
53982,2859.0,1,2026-02-12,Completed,0.0,4009.95,Success
53983,2312.0,1,2023-09-10,Completed,0.0,2982.27,Success
53984,2159.0,1,2026-03-28,Completed,0.0,1646.12,Success
53985,2318.0,17,2023-08-25,Shipped,0.0,964.16,Success
53986,2786.0,17,2025-01-14,Completed,0.0,0.0,Success
53987,1614.0,1,2024-11-14,Shipped,0.0,0.0,Success
53988,1012.0,13,2025-10-19,Returned,0.0,3301.71,Refunded
53989,2317.0,1,2024-10-08,Completed,0.0,0.0,Success
53990,2645.0,10,2023-07-15,Returned,0.0,190.49,Refunded
53991,1619.0,11,2023-10-29,Completed,0.0,0.0,Success
53992,1438.0,16,2025-05-01,Processing,0.0,0.0,Success
53993,2515.0,15,2025-10-04,Shipped,0.0,0.0,Success
53994,2585.0,18,2023-06-13,Completed,0.0,0.0,Success
53995,1420.0,6,2022-11-03,Completed,0.0,1061.34,Success
53996,1970.0,19,2026-03-24,Completed,0.0,0.0,Success
53997,2351.0,6,2024-07-05,Completed,0.0,1539.54,Success
53998,1828.0,9,2023-05-30,Processing,0.0,0.0,Success
53999,1957.0,11,2026-01-01,Completed,0.0,0.0,Success
54000,2540.0,1,2025-03-29,Completed,0.0,799.29,Success
54001,1346.0,3,2023-09-30,Completed,0.0,1429.16,Success
54002,2318.0,14,2023-03-24,Completed,0.0,0.0,Success
54003,1566.0,1,2022-06-28,Completed,0.0,4450.8,Success
54004,2846.0,1,2026-05-06,Processing,0.0,0.0,Success
54005,1896.0,4,2022-04-19,Completed,0.0,654.49,Success
54006,2374.0,1,2024-03-04,Completed,0.0,0.0,Success
54007,2865.0,5,2025-06-29,Completed,0.0,61205.17,Success
54008,1305.0,1,2025-03-12,Completed,0.0,0.0,Success
54009,1950.0,1,2023-11-16,Completed,99.0,0.0,Success
54010,2812.0,7,2022-04-29,Shipped,0.0,2656.42,Success
54011,2501.0,2,2023-09-12,Completed,0.0,818.6,Success
54012,2480.0,1,2024-06-09,Shipped,0.0,164.11,Success
54013,1629.0,9,2026-04-19,Completed,0.0,33.38,Success
54014,2254.0,8,2023-03-04,Completed,0.0,69.63,Success
54015,1898.0,17,2026-06-14,Returned,0.0,315.65,Refunded
54016,1301.0,1,2024-04-27,Completed,99.0,0.0,Success
54017,2543.0,1,2023-02-04,Returned,0.0,0.0,Refunded
54018,2764.0,1,2023-08-05,Returned,0.0,0.0,Refunded
54019,2670.0,1,2022-03-04,Completed,0.0,0.0,Success
54020,2582.0,4,2025-12-07,Completed,0.0,0.0,Success
54021,1910.0,1,2023-08-09,Completed,0.0,351.61,Success
54022,2893.0,12,2024-08-25,Shipped,0.0,531.1,Success
54023,1866.0,13,2025-06-30,Completed,0.0,888.94,Success
54024,1482.0,18,2026-03-16,Completed,0.0,637.5,Success
54025,2848.0,4,2025-10-03,Shipped,0.0,78.38,Success
54026,2840.0,1,2026-06-13,Completed,99.0,65.22,Success
54027,2187.0,12,2023-12-04,Shipped,0.0,66.77,Success
54028,2228.0,14,2025-11-10,Completed,0.0,420.39,Success
54029,2833.0,17,2025-10-09,Cancelled,0.0,98.3,Cancelled
54030,1633.0,1,2022-01-13,Completed,0.0,0.0,Success
54031,1615.0,1,2024-10-12,Completed,0.0,18.62,Success
54032,1114.0,9,2024-02-06,Completed,0.0,414.27,Success
54033,1911.0,14,2025-12-12,Shipped,0.0,534.83,Success
54034,1772.0,14,2024-05-17,Processing,0.0,0.0,Success
54035,1885.0,16,2025-01-10,Completed,0.0,393.85,Success
54036,1383.0,8,2024-05-04,Completed,0.0,471.38,Success
54037,1097.0,12,2024-12-15,Shipped,0.0,0.0,Success
54038,1981.0,3,2022-11-26,Processing,0.0,0.0,Success
54039,1054.0,20,2023-09-27,Completed,0.0,0.0,Success
54040,1765.0,16,2024-11-02,Completed,0.0,1384.11,Success
54041,1580.0,5,2022-02-14,Processing,0.0,294.91,Success
54042,1478.0,1,2023-01-29,Completed,0.0,0.0,Success
54043,1440.0,1,2022-10-13,Completed,0.0,886.86,Success
54044,2792.0,15,2023-02-18,Completed,0.0,3093.54,Success
54045,1709.0,11,2024-07-15,Shipped,0.0,0.0,Success
54046,2363.0,16,2025-12-08,Completed,0.0,5238.97,Success
54047,2948.0,16,2025-09-20,Completed,0.0,3813.22,Success
54048,1402.0,1,2022-05-18,Completed,0.0,51.95,Success
54049,2381.0,11,2025-11-26,Completed,0.0,28007.84,Success
54050,1387.0,11,2025-05-01,Completed,0.0,222.23,Success
54051,1929.0,9,2024-11-03,Cancelled,0.0,0.0,Cancelled
54052,1863.0,10,2022-07-24,Shipped,0.0,78.38,Success
54053,1882.0,1,2022-07-15,Completed,99.0,117.32,Success
54054,1209.0,6,2023-11-02,Completed,0.0,405.69,Success
54055,1704.0,1,2022-04-03,Completed,0.0,1076.97,Success
54056,2059.0,12,2022-10-07,Cancelled,0.0,0.0,Cancelled
54057,1372.0,1,2023-09-10,Completed,0.0,0.0,Success
54058,1383.0,5,2025-06-26,Completed,0.0,2038.29,Success
54059,1728.0,17,2023-01-22,Shipped,0.0,34.98,Success
54060,1741.0,18,2025-02-25,Cancelled,0.0,11675.93,Cancelled
54061,2248.0,1,2022-02-11,Completed,0.0,0.0,Success
54062,1614.0,1,2023-12-07,Completed,0.0,137.2,Success
54063,2508.0,19,2023-04-25,Cancelled,0.0,3091.61,Cancelled
54064,2828.0,2,2026-06-12,Completed,0.0,214.58,Success
54065,1670.0,11,2025-01-01,Processing,0.0,118.92,Success
54066,1630.0,2,2023-12-16,Completed,0.0,0.0,Success
54067,2559.0,18,2026-01-02,Cancelled,0.0,249.12,Cancelled
54068,2806.0,1,2025-11-23,Completed,0.0,0.0,Success
54069,1752.0,8,2022-04-14,Completed,0.0,0.0,Success
54070,1049.0,15,2026-03-09,Completed,0.0,0.0,Success
54071,1462.0,6,2026-05-05,Processing,0.0,702.13,Success
54072,2556.0,1,2022-11-03,Processing,0.0,1399.35,Success
54073,1121.0,1,2026-04-22,Completed,0.0,590.25,Success
54074,1544.0,1,2025-08-17,Completed,0.0,8766.84,Success
54075,1531.0,1,2022-01-01,Completed,0.0,8317.12,Success
54076,1761.0,1,2024-05-29,Processing,0.0,2148.48,Success
54077,2651.0,1,2022-12-18,Shipped,0.0,109.64,Success
54078,2399.0,1,2023-02-14,Completed,0.0,0.0,Success
54079,1507.0,1,2022-12-08,Cancelled,0.0,3700.71,Cancelled
54080,2410.0,3,2024-08-31,Shipped,0.0,1402.31,Success
54081,1216.0,13,2023-08-20,Completed,0.0,30057.68,Success
54082,1126.0,1,2024-06-01,Completed,99.0,0.0,Success
54083,2438.0,13,2024-07-26,Completed,0.0,978.45,Success
54084,2608.0,19,2025-05-10,Completed,0.0,607.58,Success
54085,2179.0,3,2022-04-13,Shipped,0.0,0.0,Success
54086,2452.0,1,2026-04-29,Processing,0.0,3283.42,Success
54087,2275.0,1,2022-08-11,Completed,0.0,0.0,Success
54088,2175.0,7,2024-06-15,Completed,0.0,420.69,Success
54089,1615.0,14,2024-04-23,Completed,0.0,796.67,Success
54090,2326.0,3,2025-08-26,Completed,0.0,2565.04,Success
54091,2807.0,4,2026-03-05,Completed,0.0,929.16,Success
54092,1023.0,1,2025-08-26,Completed,0.0,0.0,Success
54093,1105.0,1,2024-07-29,Completed,0.0,0.0,Success
54094,2224.0,1,2024-10-15,Completed,0.0,389.4,Success
54095,1849.0,12,2024-04-28,Completed,0.0,0.0,Success
54096,1297.0,1,2023-01-03,Completed,99.0,142.67,Success
54097,1190.0,5,2024-01-07,Completed,0.0,0.0,Success
54098,1108.0,1,2023-03-24,Completed,0.0,3562.76,Success
54099,2184.0,12,2023-01-19,Shipped,0.0,0.0,Success
54100,1646.0,8,2023-06-21,Returned,0.0,251.87,Refunded
54101,1888.0,1,2024-03-06,Completed,0.0,1822.73,Success
54102,1476.0,17,2022-08-23,Shipped,0.0,0.0,Success
54103,1785.0,19,2022-04-06,Completed,0.0,0.0,Success
54104,1631.0,14,2023-03-21,Completed,0.0,0.0,Success
54105,1208.0,1,2023-06-17,Returned,0.0,575.75,Refunded
54106,1529.0,20,2025-08-17,Processing,0.0,0.0,Success
54107,2423.0,1,2024-06-29,Shipped,0.0,0.0,Success
54108,1054.0,15,2025-09-02,Processing,0.0,354.6,Success
54109,2993.0,6,2022-05-02,Returned,0.0,0.0,Refunded
54110,1364.0,6,2024-01-20,Cancelled,0.0,34.98,Cancelled
54111,2121.0,1,2025-03-05,Completed,0.0,365.86,Success
54112,2959.0,9,2024-02-28,Shipped,0.0,3256.65,Success
54113,2614.0,1,2023-01-27,Returned,0.0,375.07,Refunded
54114,2558.0,1,2023-01-05,Returned,99.0,175.01,Refunded
54115,2932.0,6,2022-03-04,Completed,0.0,970.39,Success
54116,2493.0,11,2025-06-04,Processing,0.0,2779.03,Success
54117,2831.0,20,2025-10-30,Completed,0.0,150.64,Success
54118,2923.0,1,2025-02-24,Completed,99.0,0.0,Success
54119,2842.0,1,2025-08-13,Completed,99.0,9.11,Success
54120,2287.0,1,2023-11-14,Processing,0.0,0.0,Success
54121,1238.0,13,2024-07-27,Completed,0.0,89.23,Success
54122,1561.0,1,2023-11-02,Completed,0.0,0.0,Success
54123,1555.0,1,2024-07-08,Completed,0.0,4747.44,Success
54124,1676.0,1,2023-04-11,Returned,0.0,0.0,Refunded
54125,1211.0,15,2023-10-18,Cancelled,0.0,127.73,Cancelled
54126,1839.0,20,2024-10-13,Completed,0.0,0.0,Success
54127,1562.0,1,2022-10-11,Completed,0.0,12.65,Success
54128,2935.0,1,2024-11-16,Completed,0.0,12507.53,Success
54129,2720.0,17,2023-10-14,Shipped,0.0,63.28,Success
54130,1679.0,1,2024-03-25,Processing,0.0,0.0,Success
54131,1909.0,13,2023-03-09,Completed,0.0,798.04,Success
54132,2065.0,1,2023-07-08,Completed,99.0,0.0,Success
54133,1655.0,11,2024-01-03,Completed,0.0,0.0,Success
54134,1688.0,9,2025-07-18,Shipped,0.0,278.45,Success
54135,2273.0,10,2025-01-20,Processing,0.0,0.0,Success
54136,1795.0,8,2022-03-13,Completed,0.0,35.56,Success
54137,2999.0,8,2025-03-21,Completed,0.0,0.0,Success
54138,1105.0,7,2024-10-27,Processing,0.0,0.0,Success
54139,2953.0,3,2024-08-10,Completed,0.0,0.0,Success
54140,1630.0,1,2026-05-13,Completed,0.0,268.57,Success
54141,2321.0,14,2025-11-14,Completed,0.0,1898.99,Success
54142,2335.0,1,2025-08-18,Cancelled,0.0,566.54,Cancelled
54143,1993.0,11,2026-03-04,Completed,0.0,1845.48,Success
54144,1807.0,1,2023-01-25,Processing,99.0,35.56,Success
54145,1612.0,1,2023-09-14,Cancelled,99.0,0.0,Cancelled
54146,2812.0,17,2025-09-05,Shipped,0.0,0.0,Success
54147,1321.0,9,2023-05-30,Completed,0.0,1029.27,Success
54148,1423.0,14,2022-11-05,Completed,0.0,1399.35,Success
54149,2811.0,8,2025-03-31,Completed,0.0,276.67,Success
54150,2549.0,1,2022-08-20,Cancelled,0.0,341.48,Cancelled
54151,2823.0,9,2023-06-30,Shipped,0.0,115.58,Success
54152,1323.0,1,2022-03-01,Completed,0.0,0.0,Success
54153,2745.0,10,2023-09-17,Returned,0.0,2673.3,Refunded
54154,2466.0,1,2022-12-06,Completed,0.0,0.0,Success
54155,2059.0,3,2025-06-12,Completed,0.0,5964.54,Success
54156,1918.0,1,2024-01-30,Completed,0.0,567.75,Success
54157,1171.0,18,2024-05-29,Shipped,0.0,1653.02,Success
54158,2541.0,1,2026-04-16,Completed,0.0,0.0,Success
54159,2388.0,3,2024-02-08,Completed,0.0,0.0,Success
54160,2800.0,12,2024-06-17,Completed,0.0,341.85,Success
54161,1732.0,14,2023-03-23,Completed,0.0,0.0,Success
54162,1771.0,2,2026-01-18,Completed,0.0,9371.08,Success
54163,2581.0,13,2023-06-11,Completed,0.0,2918.9,Success
54164,2545.0,13,2022-10-24,Completed,0.0,0.0,Success
54165,1919.0,9,2025-05-14,Processing,0.0,847.29,Success
54166,2735.0,5,2024-04-02,Returned,0.0,0.0,Refunded
54167,1805.0,6,2023-06-30,Completed,0.0,0.0,Success
54168,2876.0,3,2023-02-02,Completed,0.0,0.0,Success
54169,2027.0,4,2026-03-18,Completed,0.0,111.75,Success
54170,1258.0,6,2022-03-04,Completed,0.0,0.0,Success
54171,1463.0,2,2022-05-19,Completed,0.0,5274.2,Success
54172,2628.0,19,2026-02-09,Completed,0.0,0.0,Success
54173,1647.0,8,2025-08-06,Completed,0.0,0.0,Success
54174,2002.0,1,2022-08-15,Completed,0.0,3362.97,Success
54175,1373.0,7,2022-07-11,Completed,0.0,300.36,Success
54176,2131.0,1,2026-04-17,Cancelled,0.0,1127.88,Cancelled
54177,2436.0,1,2022-04-18,Completed,0.0,2552.65,Success
54178,2983.0,17,2022-08-12,Shipped,0.0,444.47,Success
54179,1965.0,19,2022-11-19,Completed,0.0,0.0,Success
54180,1059.0,1,2025-05-10,Completed,0.0,46.18,Success
54181,2779.0,8,2024-03-20,Processing,0.0,0.0,Success
54182,2645.0,7,2025-02-25,Completed,0.0,0.0,Success
54183,2071.0,1,2023-09-14,Completed,0.0,310.43,Success
54184,1269.0,7,2023-12-06,Cancelled,0.0,85.68,Cancelled
54185,1986.0,17,2024-04-04,Completed,0.0,75.6,Success
54186,2859.0,3,2024-10-20,Completed,0.0,262.06,Success
54187,2582.0,10,2023-12-06,Completed,0.0,0.0,Success
54188,1785.0,15,2023-01-09,Completed,0.0,0.0,Success
54189,2033.0,12,2023-05-05,Completed,0.0,2431.0,Success
54190,2937.0,1,2022-09-16,Processing,99.0,44.62,Success
54191,1940.0,1,2024-01-29,Returned,0.0,3879.94,Refunded
54192,2950.0,11,2025-04-17,Shipped,0.0,131.03,Success
54193,1792.0,1,2025-11-05,Completed,0.0,571.51,Success
54194,1340.0,7,2023-02-15,Completed,0.0,366.29,Success
54195,2767.0,15,2025-06-20,Completed,0.0,193.36,Success
54196,1789.0,18,2023-12-11,Shipped,0.0,163.87,Success
54197,2349.0,19,2023-03-08,Cancelled,0.0,0.0,Cancelled
54198,2470.0,17,2025-02-16,Completed,0.0,0.0,Success
54199,1223.0,1,2022-03-25,Completed,0.0,29.73,Success
54200,2522.0,11,2026-01-18,Completed,0.0,301.29,Success
54201,1343.0,14,2022-11-10,Returned,0.0,321.21,Refunded
54202,2170.0,18,2023-04-29,Completed,0.0,0.0,Success
54203,2424.0,1,2022-01-13,Shipped,0.0,2875.92,Success
54204,2737.0,3,2025-05-14,Completed,0.0,0.0,Success
54205,1765.0,1,2025-10-15,Returned,0.0,0.0,Refunded
54206,1010.0,20,2024-07-30,Completed,0.0,5379.88,Success
54207,2905.0,11,2025-05-19,Completed,0.0,44.33,Success
54208,1383.0,9,2022-06-18,Completed,0.0,1177.79,Success
54209,1749.0,8,2026-04-30,Completed,0.0,0.0,Success
54210,2780.0,3,2023-01-16,Completed,0.0,0.0,Success
54211,1509.0,19,2024-11-23,Completed,0.0,1705.44,Success
54212,2458.0,1,2023-01-07,Completed,0.0,588.89,Success
54213,2521.0,3,2022-06-25,Processing,0.0,1365.99,Success
54214,2678.0,7,2022-05-15,Completed,0.0,1333.41,Success
54215,2649.0,1,2022-08-23,Shipped,99.0,0.0,Success
54216,2049.0,1,2024-12-15,Completed,0.0,0.0,Success
54217,2969.0,6,2023-09-21,Completed,0.0,0.0,Success
54218,1951.0,1,2023-04-03,Completed,0.0,0.0,Success
54219,2340.0,13,2022-11-18,Completed,0.0,4843.31,Success
54220,2814.0,17,2022-05-23,Shipped,0.0,0.0,Success
54221,2439.0,4,2022-05-27,Completed,0.0,0.0,Success
54222,2497.0,1,2022-03-19,Shipped,0.0,0.0,Success
54223,2709.0,1,2026-04-15,Shipped,0.0,2910.5,Success
54224,1141.0,12,2024-11-23,Completed,0.0,0.0,Success
54225,1293.0,8,2024-11-29,Completed,0.0,0.0,Success
54226,1620.0,1,2023-04-21,Completed,0.0,0.0,Success
54227,1940.0,9,2023-07-31,Completed,0.0,83.96,Success
54228,2604.0,2,2024-02-04,Completed,0.0,21338.42,Success
54229,2431.0,1,2025-04-07,Completed,99.0,0.0,Success
54230,1359.0,2,2025-02-13,Completed,0.0,8997.69,Success
54231,1165.0,1,2025-07-16,Shipped,0.0,0.0,Success
54232,1678.0,1,2024-11-13,Shipped,0.0,0.0,Success
54233,2728.0,12,2022-01-24,Processing,0.0,2756.18,Success
54234,2600.0,20,2024-05-13,Completed,0.0,3654.35,Success
54235,2704.0,8,2023-01-06,Completed,0.0,676.62,Success
54236,1235.0,5,2023-07-11,Shipped,0.0,3856.64,Success
54237,1999.0,18,2025-11-09,Completed,0.0,86.61,Success
54238,2901.0,18,2024-01-10,Cancelled,0.0,2476.28,Cancelled
54239,2058.0,14,2025-09-07,Cancelled,0.0,644.64,Cancelled
54240,1954.0,16,2026-02-19,Completed,0.0,8962.64,Success
54241,1535.0,1,2023-02-21,Cancelled,0.0,0.0,Cancelled
54242,1001.0,3,2024-11-26,Returned,0.0,0.0,Refunded
54243,2282.0,19,2022-03-03,Completed,0.0,1395.33,Success
54244,2885.0,1,2025-11-23,Completed,0.0,0.0,Success
54245,1416.0,7,2025-09-28,Completed,0.0,301.29,Success
54246,2735.0,13,2024-06-02,Completed,0.0,618.39,Success
54247,2203.0,5,2023-08-24,Completed,0.0,0.0,Success
54248,2891.0,18,2023-04-17,Completed,0.0,2640.22,Success
54249,2748.0,8,2024-12-30,Completed,0.0,0.0,Success
54250,1037.0,2,2025-08-05,Completed,0.0,0.0,Success
54251,1288.0,1,2023-03-21,Completed,0.0,146.25,Success
54252,2944.0,6,2023-11-21,Shipped,0.0,1858.32,Success
54253,1319.0,9,2023-06-14,Completed,0.0,0.0,Success
54254,1457.0,13,2023-07-12,Completed,0.0,0.0,Success
54255,1362.0,2,2026-03-06,Completed,0.0,175.54,Success
54256,1183.0,9,2022-01-25,Shipped,0.0,0.0,Success
54257,2480.0,6,2025-01-01,Completed,0.0,0.0,Success
54258,1077.0,10,2026-04-21,Completed,0.0,0.0,Success
54259,2762.0,1,2026-02-28,Completed,0.0,1806.7,Success
54260,1073.0,1,2024-09-24,Completed,0.0,81.72,Success
54261,2690.0,18,2022-04-27,Completed,0.0,656.91,Success
54262,1957.0,19,2024-01-09,Completed,0.0,733.08,Success
54263,1989.0,4,2025-04-30,Shipped,0.0,60.97,Success
54264,2592.0,1,2025-04-27,Completed,0.0,287.87,Success
54265,1174.0,11,2025-01-26,Completed,0.0,0.0,Success
54266,1491.0,19,2022-11-02,Completed,0.0,29.73,Success
54267,1956.0,1,2024-10-15,Completed,0.0,1031.63,Success
54268,2169.0,1,2023-10-07,Completed,0.0,0.0,Success
54269,2744.0,1,2022-09-01,Cancelled,0.0,1710.02,Cancelled
54270,2186.0,1,2026-05-19,Completed,0.0,96.46,Success
54271,1877.0,1,2023-11-27,Completed,0.0,0.0,Success
54272,2322.0,1,2025-05-20,Completed,0.0,610.79,Success
54273,2486.0,6,2022-05-07,Completed,0.0,391.36,Success
54274,1201.0,15,2023-05-01,Completed,0.0,233.65,Success
54275,1317.0,17,2022-09-10,Completed,0.0,122.42,Success
54276,1797.0,1,2024-01-07,Completed,99.0,63.87,Success
54277,1896.0,18,2023-02-09,Completed,0.0,0.0,Success
54278,1921.0,19,2026-01-17,Completed,0.0,0.0,Success
54279,1455.0,1,2025-05-14,Returned,0.0,866.06,Refunded
54280,2518.0,6,2025-02-18,Completed,0.0,2466.3,Success
54281,2354.0,6,2023-02-14,Processing,0.0,7969.25,Success
54282,1738.0,1,2025-05-05,Completed,0.0,0.0,Success
54283,2056.0,17,2023-05-24,Completed,0.0,1717.49,Success
54284,2170.0,3,2022-02-06,Completed,0.0,0.0,Success
54285,1278.0,2,2025-01-02,Returned,0.0,0.0,Refunded
54286,2691.0,12,2024-08-13,Processing,0.0,1814.13,Success
54287,1178.0,1,2022-03-24,Completed,0.0,0.0,Success
54288,1545.0,1,2022-11-04,Completed,0.0,0.0,Success
54289,1359.0,20,2035-12-31,Completed,0.0,2063.26,Success
54290,1630.0,7,2025-05-29,Completed,0.0,0.0,Success
54291,2872.0,14,2022-09-29,Completed,0.0,0.0,Success
54292,2372.0,8,2026-04-04,Completed,0.0,0.0,Success
54293,2027.0,1,2022-07-11,Completed,0.0,1118.07,Success
54294,1113.0,11,2023-08-12,Returned,0.0,419.97,Refunded
54295,1983.0,1,2022-05-24,Completed,0.0,1407.44,Success
54296,2788.0,1,2024-12-23,Completed,99.0,0.0,Success
54297,2210.0,5,2026-04-16,Completed,0.0,414.62,Success
54298,1320.0,6,2023-08-22,Completed,0.0,24951.36,Success
54299,1785.0,1,2023-06-12,Completed,0.0,1014.16,Success
54300,1192.0,2,2026-03-28,Completed,0.0,1210.53,Success
54301,1208.0,1,2025-09-06,Completed,0.0,0.0,Success
54302,1164.0,5,2025-01-22,Completed,0.0,732.46,Success
54303,1963.0,1,2024-09-11,Completed,0.0,930.26,Success
54304,1704.0,11,2026-04-03,Completed,0.0,0.0,Success
54305,2040.0,5,2024-01-26,Completed,0.0,0.0,Success
54306,2992.0,20,2026-05-20,Completed,0.0,0.0,Success
54307,1109.0,17,2024-09-10,Processing,0.0,0.0,Success
54308,2383.0,1,2026-06-17,Completed,0.0,0.0,Success
54309,1650.0,1,2023-08-01,Shipped,0.0,0.0,Success
54310,2359.0,9,2026-04-25,Completed,0.0,1130.67,Success
54311,2513.0,8,2022-06-13,Completed,0.0,37.23,Success
54312,2064.0,13,2023-11-14,Completed,0.0,0.0,Success
54313,1868.0,17,2024-06-06,Completed,0.0,278.94,Success
54314,2128.0,1,2023-02-17,Returned,0.0,3280.89,Refunded
54315,1697.0,1,2025-01-17,Completed,0.0,4862.01,Success
54316,2096.0,6,2023-07-11,Completed,0.0,0.0,Success
54317,1843.0,5,2024-07-27,Completed,0.0,489.7,Success
54318,2500.0,1,2023-01-13,Completed,0.0,1234.27,Success
54319,1724.0,5,2022-04-04,Completed,0.0,11363.19,Success
54320,1453.0,6,2024-06-30,Shipped,0.0,0.0,Success
54321,1006.0,8,2025-12-02,Processing,0.0,2631.14,Success
54322,2457.0,2,2024-06-24,Completed,0.0,0.0,Success
54323,1372.0,12,2022-09-23,Completed,0.0,0.0,Success
54324,2192.0,10,2024-01-16,Cancelled,0.0,0.0,Cancelled
54325,2615.0,15,2022-05-05,Cancelled,0.0,0.0,Cancelled
54326,2000.0,1,2023-09-04,Completed,0.0,1761.74,Success
54327,2262.0,7,2022-03-01,Completed,0.0,35.68,Success
54328,2883.0,17,2024-09-26,Completed,0.0,1842.48,Success
54329,1355.0,20,2023-08-04,Completed,0.0,0.0,Success
54330,1045.0,17,2024-04-07,Completed,0.0,127.42,Success
54331,2767.0,6,2022-09-07,Cancelled,0.0,8317.12,Cancelled
54332,2316.0,1,2022-03-27,Cancelled,0.0,614.93,Cancelled
54333,2658.0,12,2024-11-27,Completed,0.0,53.44,Success
54334,2120.0,17,2022-12-16,Completed,0.0,1810.69,Success
54335,2602.0,5,2022-10-12,Completed,0.0,1289.52,Success
54336,2369.0,1,2022-07-25,Completed,0.0,275.14,Success
54337,1048.0,8,2024-03-29,Completed,0.0,0.0,Success
54338,2212.0,1,2023-06-11,Completed,0.0,1066.12,Success
54339,2945.0,8,2024-03-17,Shipped,0.0,8129.84,Success
54340,2008.0,11,2022-05-20,Completed,0.0,0.0,Success
54341,1577.0,18,2026-02-07,Completed,0.0,3283.42,Success
54342,2431.0,1,2025-07-07,Completed,99.0,0.0,Success
54343,2584.0,1,2023-04-19,Returned,0.0,0.0,Refunded
54344,2155.0,1,2024-08-04,Completed,0.0,0.0,Success
54345,1274.0,1,2022-09-19,Completed,0.0,490.83,Success
54346,1058.0,1,2024-10-23,Cancelled,0.0,275.41,Cancelled
54347,1879.0,1,2024-03-19,Completed,0.0,0.0,Success
54348,1092.0,3,2023-05-09,Completed,0.0,256.91,Success
54349,1524.0,19,2026-01-03,Completed,0.0,132.97,Success
54350,2863.0,1,2022-12-07,Completed,99.0,39.19,Success
54351,1409.0,12,2025-10-23,Completed,0.0,7353.27,Success
54352,1750.0,1,2023-08-23,Completed,0.0,0.0,Success
54353,1419.0,9,2025-03-26,Shipped,0.0,0.0,Success
54354,1035.0,7,2024-10-16,Completed,0.0,2446.43,Success
54355,2984.0,13,2025-11-10,Shipped,0.0,356.45,Success
54356,2551.0,12,2022-07-18,Completed,0.0,1431.98,Success
54357,1095.0,1,2022-06-26,Completed,0.0,0.0,Success
54358,1310.0,12,2023-02-16,Completed,0.0,4866.59,Success
54359,1249.0,5,2022-11-16,Processing,0.0,2063.74,Success
54360,2943.0,16,2024-04-16,Completed,0.0,1086.8,Success
